year,state_name,line_num,service_category,ssbg_expenditures,tanf_transfer_funds,total_ssbg_expenditures,other_fed_state_and_local_funds,total_expenditures,children,adults_59_and_younger,adults_60_and_older,adults_unknown,total_adults,total_recipients
2012,Washington,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,17,Information and Referral,"$216,011 ",$0 ,"$216,011 ","$2,874,791 ","$3,090,802 ","2,026",0,0,0,0,"2,026"
2012,Washington,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,22,Protective Services - Children,"$2,215,054 ",$0 ,"$2,215,054 ","$39,767,255 ","$41,982,309 ","78,986",0,0,0,0,"78,986"
2012,Washington,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Washington,28,Transportation,"$346,559 ","$2,813,984 ","$3,160,543 ","$1,939,877 ","$5,100,420 ","4,440",0,0,0,0,"4,440"
2012,Washington,29,Other Services,"$5,767,594 ",$0 ,"$5,767,594 ","$52,602,140 ","$58,369,734 ","11,940",0,0,0,0,"11,940"
2012,Washington,31,Administrative Costs,"$3,332,366 ",$0 ,"$3,332,366 ",$0 ,"$3,332,366 ",0,0,0,0,0,0
2012,West Virginia,1,Adoption Services,"$1,581,040 ","$1,721,072 ","$3,302,112 ","$36,387,739 ","$39,689,851 ","8,207",0,0,0,0,"8,207"
2012,West Virginia,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,6,Day Care - Children,"$24,662 ",$0 ,"$24,662 ","$61,634,301 ","$61,658,963 ","13,486",0,0,0,0,"13,486"
2012,West Virginia,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,10,Foster Care Services - Adults,"$99,405 ","$108,209 ","$207,614 ","$11,414,194 ","$11,621,808 ",0,159,357,0,516,516
2012,West Virginia,11,Foster Care Services - Children,"$874,610 ","$952,074 ","$1,826,684 ","$104,784,292 ","$106,610,976 ","4,540",0,0,0,0,"4,540"
2012,West Virginia,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,21,Protective Services - Adults,"$2,709,171 ","$2,949,121 ","$5,658,292 ","$4,639,354 ","$10,297,646 ",0,"5,198","8,865",0,"14,063","14,063"
2012,West Virginia,22,Protective Services - Children,"$3,603,046 ","$3,922,166 ","$7,525,212 ","$11,358,703 ","$18,883,915 ","18,703",0,0,0,0,"18,703"
2012,West Virginia,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,26,Special Services - Youth at Risk,"$1,253,929 ","$1,364,988 ","$2,618,917 ","$5,055,734 ","$7,674,651 ","6,509",0,0,0,0,"6,509"
2012,West Virginia,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,West Virginia,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,1,Adoption Services,"$4,101,546 ","$2,406,321 ","$6,507,867 ","$85,621,917 ","$92,129,784 ","1,017",0,0,0,0,"1,017"
2012,Wisconsin,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,4,Counseling Services,"$3,579,995 ","$2,100,334 ","$5,680,329 ","$74,734,273 ","$80,414,602 ","10,486","5,177",425,0,"5,602","16,088"
2012,Wisconsin,5,Day Care - Adults,"$17,530 ","$10,285 ","$27,815 ","$365,955 ","$393,770 ",0,275,26,0,301,301
2012,Wisconsin,6,Day Care - Children,"$118,788 ","$69,691 ","$188,479 ","$2,479,759 ","$2,668,238 ",778,0,0,0,0,778
2012,Wisconsin,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,10,Foster Care Services - Adults,"$1,060,676 ","$622,284 ","$1,682,960 ","$22,142,159 ","$23,825,119 ",0,500,"1,500",0,"2,000","2,000"
2012,Wisconsin,11,Foster Care Services - Children,"$3,800,777 ","$2,229,864 ","$6,030,641 ","$79,343,214 ","$85,373,855 ","17,495",0,0,0,0,"17,495"
2012,Wisconsin,12,Health-Related Services,"$1,474,065 ","$864,813 ","$2,338,878 ","$30,771,869 ","$33,110,747 ",485,90,188,0,278,763
2012,Wisconsin,13,Home-Based Services,"$1,366,634 ","$801,785 ","$2,168,419 ","$28,529,204 ","$30,697,623 ",0,"1,650","3,526",0,"5,176","5,176"
2012,Wisconsin,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,17,Information and Referral,"$531,046 ","$311,558 ","$842,604 ","$11,085,869 ","$11,928,473 ","1,229",256,103,0,359,"1,588"
2012,Wisconsin,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,20,Prevention and Intervention,"$434,492 ","$254,911 ","$689,403 ","$9,070,257 ","$9,759,660 ","1,229",256,103,0,359,"1,588"
2012,Wisconsin,21,Protective Services - Adults,"$1,177,841 ","$691,023 ","$1,868,864 ","$24,588,053 ","$26,456,917 ",0,"8,008","9,517",0,"17,525","17,525"
2012,Wisconsin,22,Protective Services - Children,"$1,766,762 ","$1,036,535 ","$2,803,297 ","$36,882,078 ","$39,685,375 ","49,543",0,0,0,0,"49,543"
2012,Wisconsin,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,25,Special Services - Disabled,"$157,773 ","$92,563 ","$250,336 ","$3,293,591 ","$3,543,927 ","12,811",38,2,0,40,"12,851"
2012,Wisconsin,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wisconsin,28,Transportation,"$589,260 ","$345,711 ","$934,971 ","$12,301,102 ","$13,236,073 ",605,658,722,0,"1,380","1,985"
2012,Wisconsin,29,Other Services,"$6,109,777 ","$3,584,523 ","$9,694,300 ","$127,544,807 ","$137,239,107 ","21,079","10,505","21,279",0,"31,784","52,863"
2012,Wisconsin,31,Administrative Costs,"$4,851,500 ",$0 ,"$4,851,500 ",$0 ,"$4,851,500 ",0,0,0,0,0,0
2012,Wyoming,1,Adoption Services,"$336,745 ","$253,398 ","$590,143 ","$2,569,345 ","$3,159,488 ",793,0,0,0,0,793
2012,Wyoming,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,4,Counseling Services,"$118,963 ","$68,117 ","$187,080 ","$662,239 ","$849,319 ","1,192",0,0,0,0,"1,192"
2012,Wyoming,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,6,Day Care - Children,"$15,582 ","$3,211 ","$18,793 ","$21,242 ","$40,035 ",43,0,0,0,0,43
2012,Wyoming,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,11,Foster Care Services - Children,"$1,021,121 ","$628,844 ","$1,649,965 ","$6,190,754 ","$7,840,719 ","1,840",0,0,0,0,"1,840"
2012,Wyoming,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,16,Independent/Transitional Living Services,"$6,416 ","$3,952 ","$10,368 ","$38,894 ","$49,262 ",12,0,0,0,0,12
2012,Wyoming,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,18,Legal Services,"$36,597 ","$16,066 ","$52,663 ","$147,657 ","$200,320 ",137,0,0,0,0,137
2012,Wyoming,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,24,Residential Treatment,"$1,116,421 ","$687,533 ","$1,803,954 ","$6,768,530 ","$8,572,484 ",555,0,0,0,0,555
2012,Wyoming,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2012,Wyoming,26,Special Services - Youth at Risk,"$199,178 ","$100,242 ","$299,420 ","$950,448 ","$1,249,868 ","2,747",0,0,0,0,"2,747"
2012,Wyoming,27,Substance Abuse Services,$862 ,$494 ,"$1,356 ","$4,800 ","$6,156 ",11,0,0,0,0,11
2012,Wyoming,28,Transportation,"$14,238 ","$7,871 ","$22,109 ","$76,034 ","$98,143 ",235,0,0,0,0,235
2012,Wyoming,29,Other Services,"$186,970 ","$80,325 ","$267,295 ","$734,226 ","$1,001,521 ",376,0,0,0,0,376
2012,Wyoming,31,Administrative Costs,"$32,979 ",$0 ,"$32,979 ",$0 ,"$32,979 ",0,0,0,0,0,0
2013,Alabama,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,5,Day Care - Adults,"$823,168 ",$0 ,"$823,168 ","$1,063,647 ","$1,886,815 ",0,0,0,338,338,338
2013,Alabama,6,Day Care - Children,"$500,000 ",$0 ,"$500,000 ","$93,534,018 ","$94,034,018 ","30,094",0,0,0,0,"30,094"
2013,Alabama,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,10,Foster Care Services - Adults,"$64,399 ",$0 ,"$64,399 ",$0 ,"$64,399 ",0,0,0,43,43,43
2013,Alabama,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,21,Protective Services - Adults,"$2,007,692 ",$0 ,"$2,007,692 ","$8,547,835 ","$10,555,527 ",0,0,0,"4,622","4,622","4,622"
2013,Alabama,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alabama,29,Other Services,"$21,021,586 ","$5,000,000 ","$26,021,586 ","$266,252,439 ","$292,274,025 ","14,642",0,0,0,0,"14,642"
2013,Alabama,31,Administrative Costs,"$1,395,351 ",$0 ,"$1,395,351 ",$0 ,"$1,395,351 ",0,0,0,0,0,0
2013,Alaska,1,Adoption Services,"$3,721,041 ","$156,279 ","$3,877,320 ","$23,301,053 ","$27,178,373 ","3,186",0,0,0,0,"3,186"
2013,Alaska,2,Case Management,$0 ,"$16,184 ","$16,184 ","$1,262,211 ","$1,278,395 ","9,747",0,0,0,0,"9,747"
2013,Alaska,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,7,Education and Training Services,$0 ,"$260,465 ","$260,465 ","$4,597,701 ","$4,858,166 ",40,0,0,0,0,40
2013,Alaska,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,11,Foster Care Services - Children,$0 ,"$848,767 ","$848,767 ","$28,237,735 ","$29,086,502 ","1,110",0,0,0,0,"1,110"
2013,Alaska,12,Health-Related Services,$0 ,"$28,828 ","$28,828 ","$10,312,321 ","$10,341,149 ","1,923",0,0,0,0,"1,923"
2013,Alaska,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,16,Independent/Transitional Living Services,$0 ,"$169,063 ","$169,063 ","$1,961,402 ","$2,130,465 ",276,0,0,0,0,276
2013,Alaska,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,18,Legal Services,$0 ,"$316,604 ","$316,604 ","$4,204,355 ","$4,520,959 ",0,0,0,0,0,0
2013,Alaska,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,20,Prevention and Intervention,$0 ,"$210,395 ","$210,395 ","$2,747,268 ","$2,957,663 ","6,858",0,0,0,0,"6,858"
2013,Alaska,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,22,Protective Services - Children,$0 ,"$1,514,742 ","$1,514,742 ","$17,845,202 ","$19,359,944 ","21,299",0,0,0,0,"21,299"
2013,Alaska,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,24,Residential Treatment,$0 ,"$707,306 ","$707,306 ","$18,300,898 ","$19,008,204 ",884,0,0,0,0,884
2013,Alaska,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,27,Substance Abuse Services,$0 ,"$297,400 ","$297,400 ",$0 ,"$297,400 ",0,0,0,74,74,74
2013,Alaska,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Alaska,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Arizona,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Arizona,2,Case Management,"$13,810,656 ",$0 ,"$13,810,656 ","$161,404,973 ","$175,215,629 ","28,363","1,312","11,336","41,602","54,250","82,613"
2013,Arizona,3,Congregate Meals,"$177,507 ",$0 ,"$177,507 ","$6,814,207 ","$6,991,714 ",563,680,"7,356",0,"8,036","8,599"
2013,Arizona,4,Counseling Services,"$87,859 ",$0 ,"$87,859 ","$10,680 ","$98,539 ",0,0,0,148,148,148
2013,Arizona,5,Day Care - Adults,"$291,289 ",$0 ,"$291,289 ","$598,359 ","$889,648 ",0,13,258,0,271,271
2013,Arizona,6,Day Care - Children,"$260,846 ",$0 ,"$260,846 ","$107,429,560 ","$107,690,406 ","44,135",0,0,0,0,"44,135"
2013,Arizona,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Arizona,8,Employment Services,"$95,436 ",$0 ,"$95,436 ","$52,117,057 ","$52,212,493 ",0,408,54,0,462,462
2013,Arizona,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Arizona,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2013,Arizona,11,Foster Care Services - Children,"$11,172,629 ","$21,478,358 ","$32,650,987 ","$175,020,704 ","$207,671,691 ","28,363",0,0,0,0,"28,363"
2013,Arizona,12,Health-Related Services,"$117,788 ",$0 ,"$117,788 ","$130,087 ","$247,875 ",0,19,169,0,188,188
2013,Arizona,13,Home-Based Services,"$4,039,169 ",$0 ,"$4,039,169 ","$3,208,542 ","$7,247,711 ",0,615,"5,841",0,"6,456","6,456"
2013,Arizona,14,Home-Delivered Meals,"$1,333,343 ",$0 ,"$1,333,343 ","$8,793,955 ","$10,127,298 ",0,940,"8,372",0,"9,312","9,312"
